AccessionVersion,Size,TaxPhylum,numBGCs
NZ_CP018732.1,203385,Proteobacteria,0
NZ_CP018733.1,61840,Proteobacteria,0
NZ_CP018734.1,47122,Proteobacteria,0
NZ_CP018736.1,63589,Proteobacteria,0
NZ_CP018737.1,72952,Proteobacteria,0
NZ_CP018738.1,5259,Proteobacteria,0
NZ_CP018739.1,3541,Proteobacteria,0
NZ_CP018740.1,4052,Proteobacteria,0
NZ_CP018741.1,257708,Firmicutes,2
NZ_CP018742.1,213830,Firmicutes,1
NZ_CP018745.1,57532,Spirochaetes,0
NZ_CP018746.1,37053,Spirochaetes,0
NZ_CP018747.1,27673,Spirochaetes,0
NZ_CP018748.1,27114,Spirochaetes,0
NZ_CP018749.1,27075,Spirochaetes,0
NZ_CP018750.1,27038,Spirochaetes,0
NZ_CP018751.1,20915,Spirochaetes,0
NZ_CP018752.1,20750,Spirochaetes,0
NZ_CP018753.1,2123,Spirochaetes,0
NZ_CP018754.1,2114,Spirochaetes,0
NZ_CP018755.1,1085,Spirochaetes,0
NZ_CP018759.1,114250,Proteobacteria,0
NZ_CP018764.1,13522,Firmicutes,0
NZ_CP018765.1,61042,Firmicutes,0
NZ_CP018767.1,26856,Firmicutes,0
NZ_CP018769.1,27270,Firmicutes,0
NZ_CP018771.2,19788,Proteobacteria,0
NZ_CP018772.1,55104,Proteobacteria,0
NZ_CP018773.2,33304,Proteobacteria,0
NZ_CP018774.2,95441,Proteobacteria,0
NZ_CP018775.2,174847,Proteobacteria,1
NZ_CP018777.1,35236,Firmicutes,0
NZ_CP018781.1,332144,Proteobacteria,2
NZ_CP018790.1,6090,Proteobacteria,0
NZ_CP018792.1,24958,Proteobacteria,0
NZ_CP018794.1,25220,Proteobacteria,0
NZ_CP018795.1,4217,Proteobacteria,0
NZ_CP018797.1,58093,Firmicutes,0
NZ_CP018798.1,67905,Firmicutes,0
NZ_CP018813.1,27577,Proteobacteria,0
NZ_CP018815.1,139942,Proteobacteria,0
NZ_CP018817.1,140825,Proteobacteria,0
NZ_CP018818.1,117755,Proteobacteria,0
NZ_CP018819.1,85161,Proteobacteria,0
NZ_CP018821.1,310952,Proteobacteria,0
NZ_CP018824.1,6058,Proteobacteria,0
NZ_CP018825.1,45240,Firmicutes,0
NZ_CP018826.1,4374,Firmicutes,0
NZ_CP018827.1,259837,Firmicutes,1
NZ_CP018829.1,13141,Firmicutes,1
NZ_CP018831.1,46747,Firmicutes,0
NZ_CP018832.1,259837,Firmicutes,1
NZ_CP018833.1,4374,Firmicutes,0
NZ_CP018834.1,13141,Firmicutes,1
NZ_CP018837.1,11916,Proteobacteria,0
NZ_CP018848.1,220688,Proteobacteria,0
NZ_CP018849.1,92708,Proteobacteria,0
NZ_CP018851.1,213743,Proteobacteria,0
NZ_CP018852.1,94139,Proteobacteria,0
NZ_CP018853.1,49382,Proteobacteria,0
NZ_CP018855.1,211337,Proteobacteria,0
NZ_CP018856.1,73024,Proteobacteria,0
NZ_CP018857.1,51192,Proteobacteria,0
NZ_CP018859.1,213737,Proteobacteria,0
NZ_CP018860.1,92707,Proteobacteria,0
NZ_CP018869.1,64478,Firmicutes,0
NZ_CP018872.1,56602,Proteobacteria,0
NZ_CP018873.1,39508,Proteobacteria,0
NZ_CP018875.1,167030,Firmicutes,1
NZ_CP018876.1,134795,Firmicutes,0
NZ_CP018877.1,128297,Firmicutes,0
NZ_CP018878.1,60905,Firmicutes,0
NZ_CP018879.1,37455,Firmicutes,0
NZ_CP018880.1,9598,Firmicutes,0
NZ_CP018881.1,6332,Firmicutes,0
NZ_CP018882.1,4285,Spirochaetes,0
NZ_CP018901.1,125964,Proteobacteria,0
NZ_CP018904.1,181326,Firmicutes,0
NZ_CP018905.1,95152,Firmicutes,0
NZ_CP018916.1,73532,Proteobacteria,0
NZ_CP018918.1,100699,Proteobacteria,0
NZ_CP018920.1,111810,Proteobacteria,0
NZ_CP018921.1,47264,Proteobacteria,0
NZ_CP018922.1,21738,Proteobacteria,0
NZ_CP018932.1,97731,Firmicutes,0
NZ_CP018934.1,97634,Firmicutes,0
NZ_CP018936.1,94665,Firmicutes,0
NZ_CP018940.1,2883,Proteobacteria,0
NZ_CP018941.1,4062,Proteobacteria,0
NZ_CP018942.1,4063,Proteobacteria,0
NZ_CP018943.1,6647,Proteobacteria,0
NZ_CP018944.1,27133,Proteobacteria,0
NZ_CP018945.1,55436,Proteobacteria,0
NZ_CP018946.1,87114,Proteobacteria,0
NZ_CP018947.1,143972,Proteobacteria,0
NZ_CP018949.1,16559,Proteobacteria,0
NZ_CP018950.1,35225,Proteobacteria,0
NZ_CP018951.1,43380,Proteobacteria,0
NZ_CP018952.1,132345,Proteobacteria,0
NZ_CP018954.1,97654,Proteobacteria,0
NZ_CP018955.1,101186,Proteobacteria,0
NZ_CP018956.1,216226,Proteobacteria,0
NZ_CP018963.1,54644,Proteobacteria,0
NZ_CP018964.1,118495,Proteobacteria,0
NZ_CP018966.1,4087,Proteobacteria,0
NZ_CP018967.1,5167,Proteobacteria,0
NZ_CP018968.1,44320,Proteobacteria,0
NZ_CP018969.1,82364,Proteobacteria,0
NZ_CP018971.1,3164,Proteobacteria,0
NZ_CP018972.1,4073,Proteobacteria,0
NZ_CP018973.1,70152,Proteobacteria,0
NZ_CP018974.1,70876,Proteobacteria,0
NZ_CP018975.1,95926,Proteobacteria,0
NZ_CP018977.1,58431,Proteobacteria,0
NZ_CP018978.1,117844,Proteobacteria,0
NZ_CP018980.1,4074,Proteobacteria,0
NZ_CP018981.1,14029,Proteobacteria,0
NZ_CP018982.1,100168,Proteobacteria,0
NZ_CP018984.1,2571,Proteobacteria,0
NZ_CP018985.1,5631,Proteobacteria,0
NZ_CP018986.1,6075,Proteobacteria,1
NZ_CP018987.1,6994,Proteobacteria,0
NZ_CP018988.1,34532,Proteobacteria,0
NZ_CP018989.1,85865,Proteobacteria,0
NZ_CP018990.1,150994,Proteobacteria,0
NZ_CP018992.1,110226,Proteobacteria,0
NZ_CP018993.1,116562,Proteobacteria,0
NZ_CP018994.1,154853,Proteobacteria,1
NZ_CP018996.1,4073,Proteobacteria,0
NZ_CP018997.1,4921,Proteobacteria,0
NZ_CP018998.1,99006,Proteobacteria,0
NZ_CP018999.1,146162,Proteobacteria,0
NZ_CP019001.1,272202,Proteobacteria,1
NZ_CP019002.1,112917,Proteobacteria,0
NZ_CP019003.1,12602,Proteobacteria,0
NZ_CP019004.1,1597,Proteobacteria,0
NZ_CP019006.1,47531,Proteobacteria,0
NZ_CP019007.1,128248,Proteobacteria,0
NZ_CP019009.1,130905,Proteobacteria,0
NZ_CP019010.1,55746,Proteobacteria,1
NZ_CP019011.1,74891,Proteobacteria,0
NZ_CP019013.1,109057,Proteobacteria,0
NZ_CP019014.1,142829,Proteobacteria,0
NZ_CP019016.1,37756,Proteobacteria,0
NZ_CP019017.1,73464,Proteobacteria,0
NZ_CP019018.1,158911,Proteobacteria,1
NZ_CP019019.1,199671,Proteobacteria,0
NZ_CP019021.1,1459,Proteobacteria,0
NZ_CP019022.1,3087,Proteobacteria,0
NZ_CP019023.1,3256,Proteobacteria,0
NZ_CP019024.1,4063,Proteobacteria,0
NZ_CP019025.1,6647,Proteobacteria,0
NZ_CP019026.1,59373,Proteobacteria,0
NZ_CP019027.1,109344,Proteobacteria,0
NZ_CP019028.1,147346,Proteobacteria,0
NZ_CP019031.1,33413,Firmicutes,0
NZ_CP019032.1,33071,Firmicutes,0
NZ_CP019033.1,29166,Firmicutes,0
NZ_CP019036.1,78166,Proteobacteria,0
NZ_CP019037.1,457181,Proteobacteria,1
NZ_CP019039.1,71628,Firmicutes,0
NZ_CP019048.1,230606,Proteobacteria,0
NZ_CP019049.1,228613,Proteobacteria,1
NZ_CP019050.1,111083,Proteobacteria,0
NZ_CP019068.1,276813,Euryarchaeota,0
NZ_CP019069.1,120563,Euryarchaeota,0
NZ_CP019083.1,111833,Planctomycetes,1
NZ_CP019084.1,42519,Planctomycetes,0
NZ_CP019125.1,54411,Proteobacteria,0
NZ_CP019126.1,119048,Proteobacteria,0
NZ_CP019127.1,65376,Proteobacteria,0
NZ_CP019128.1,1322,Proteobacteria,0
NZ_CP019130.1,5997,Proteobacteria,0
NZ_CP019131.1,6844,Proteobacteria,0
NZ_CP019132.1,1146,Proteobacteria,0
NZ_CP019133.1,1036,Proteobacteria,0
NZ_CP019138.1,1943,Proteobacteria,0
NZ_CP019144.1,198391,Proteobacteria,0
NZ_CP019145.1,13816,Proteobacteria,0
NZ_CP019146.1,6691,Proteobacteria,0
NZ_CP019147.1,6886,Proteobacteria,0
NZ_CP019148.1,5518,Proteobacteria,0
NZ_CP019149.1,5246,Proteobacteria,0
NZ_CP019150.1,4348,Proteobacteria,0
NZ_CP019151.1,6168,Proteobacteria,0
NZ_CP019152.1,14495,Proteobacteria,0
NZ_CP019166.1,77105,Firmicutes,0
NZ_CP019168.1,77105,Firmicutes,0
NZ_CP019173.1,81409,Proteobacteria,0
NZ_CP019180.1,74560,Proteobacteria,0
NZ_CP019182.1,124201,Proteobacteria,0
NZ_CP019193.1,196866,Proteobacteria,0
NZ_CP019199.1,59062,Proteobacteria,0
NZ_CP019200.1,34175,Proteobacteria,0
NZ_CP019205.1,81408,Proteobacteria,0
NZ_CP019207.1,81410,Proteobacteria,0
NZ_CP019209.1,215998,Firmicutes,0
NZ_CP019210.1,45501,Firmicutes,0
NZ_CP019211.1,5850,Firmicutes,0
NZ_CP019212.1,4376,Firmicutes,0
NZ_CP019220.1,73952,Proteobacteria,0
NZ_CP019222.1,32137,Actinobacteria,0
NZ_CP019223.1,39887,Actinobacteria,1
NZ_CP019224.1,97268,Actinobacteria,0
NZ_CP019231.1,30343,Firmicutes,1
NZ_CP019232.1,36974,Firmicutes,1
NZ_CP019233.1,5650,Firmicutes,0
NZ_CP019234.1,83894,Firmicutes,0
NZ_CP019235.1,98137,Firmicutes,0
NZ_CP019237.1,23892,Proteobacteria,0
NZ_CP019238.1,71276,Proteobacteria,0
NZ_CP019241.1,31911,Proteobacteria,0
NZ_CP019242.1,107251,Proteobacteria,0
NZ_CP019286.1,216196,Euryarchaeota,1
NZ_CP019287.1,3760,Euryarchaeota,0
NZ_CP019295.1,157074,Proteobacteria,0
NZ_CP019296.1,143114,Proteobacteria,0
NZ_CP019297.1,99317,Proteobacteria,0
NZ_CP019298.1,95945,Proteobacteria,0
NZ_CP019308.1,241798,Proteobacteria,1
NZ_CP019309.1,184542,Proteobacteria,0
NZ_CP019310.1,78194,Proteobacteria,1
NZ_CP019311.1,68760,Proteobacteria,1
NZ_CP019313.1,84456,Proteobacteria,0
NZ_CP019314.1,78899,Proteobacteria,0
NZ_CP019315.1,77607,Proteobacteria,1
NZ_CP019316.1,60538,Proteobacteria,1
NZ_CP019317.1,54047,Proteobacteria,0
NZ_CP019318.1,52013,Proteobacteria,2
NZ_CP019319.1,46261,Proteobacteria,0
NZ_CP019324.1,28011,Firmicutes,0
NZ_CP019328.1,202531,Euryarchaeota,0
NZ_CP019329.1,180835,Euryarchaeota,0
NZ_CP019330.1,54993,Euryarchaeota,0
NZ_CP019345.1,14059,Bacteroidetes,0
NZ_CP019362.1,30716,Spirochaetes,0
NZ_CP019363.1,5106,Spirochaetes,0
NZ_CP019364.1,34098,Spirochaetes,0
NZ_CP019365.1,33893,Spirochaetes,0
NZ_CP019366.1,33462,Spirochaetes,0
NZ_CP019367.1,28724,Spirochaetes,0
NZ_CP019368.1,38808,Spirochaetes,0
NZ_CP019369.1,43228,Spirochaetes,0
NZ_CP019421.1,192372,Actinobacteria,0
NZ_CP019422.1,190985,Actinobacteria,0
NZ_CP019423.1,19619,Actinobacteria,0
NZ_CP019424.1,13210,Actinobacteria,0
NZ_CP019425.1,5086,Actinobacteria,0
NZ_CP019438.1,213573,Proteobacteria,0
NZ_CP019439.1,114001,Proteobacteria,0
NZ_CP019441.1,189588,Proteobacteria,0
NZ_CP019443.1,233802,Proteobacteria,0
NZ_CP019444.1,84565,Proteobacteria,0
NZ_CP019446.1,113443,Proteobacteria,0
NZ_CP019447.1,96883,Proteobacteria,0
NZ_CP019451.1,10983,Proteobacteria,0
NZ_CP019452.1,8642,Proteobacteria,0
NZ_CP019453.1,11431,Proteobacteria,0
NZ_CP019459.1,46799,Actinobacteria,1
NZ_CP019460.1,30888,Actinobacteria,0
NZ_CP019461.1,15583,Actinobacteria,1
NZ_CP019462.1,15584,Actinobacteria,1
NZ_CP019463.1,15586,Actinobacteria,1
NZ_CP019464.1,15601,Actinobacteria,1
NZ_CP019465.1,15591,Actinobacteria,0
NZ_CP019513.1,66602,Firmicutes,0
NZ_CP019514.1,65920,Firmicutes,0
NZ_CP019561.1,148529,Proteobacteria,0
NZ_CP019564.1,20658,Firmicutes,1
NZ_CP019565.1,2473,Firmicutes,0
NZ_CP019566.1,2622,Firmicutes,0
NZ_CP019567.1,4817,Firmicutes,0
NZ_CP019568.1,3202,Firmicutes,0
NZ_CP019569.1,14755,Firmicutes,0
NZ_CP019570.1,3843,Firmicutes,0
NZ_CP019571.1,2421,Firmicutes,0
NZ_CP019577.1,82596,Firmicutes,0
NZ_CP019578.1,69827,Firmicutes,0
NZ_CP019579.1,49582,Firmicutes,0
NZ_CP019580.1,49728,Firmicutes,0
NZ_CP019585.1,1422736,Proteobacteria,0
NZ_CP019586.1,1639840,Proteobacteria,2
NZ_CP019589.1,181684,Firmicutes,0
NZ_CP019603.1,761621,Proteobacteria,0
NZ_CP019604.1,346204,Proteobacteria,0
NZ_CP019608.1,46963,Actinobacteria,0
NZ_CP019627.1,6389,Firmicutes,0
NZ_CP019631.1,407152,Proteobacteria,1
NZ_CP019632.1,94445,Proteobacteria,0
NZ_CP019641.1,329482,Firmicutes,0
NZ_CP019642.1,89073,Firmicutes,0
NZ_CP019643.1,12282,Firmicutes,0
NZ_CP019665.1,14246,Proteobacteria,0
NZ_CP019671.1,17257,Proteobacteria,0
NZ_CP019677.1,191387,Proteobacteria,0
NZ_CP019690.1,59559,Proteobacteria,0
NZ_CP019691.1,40443,Proteobacteria,0
NZ_CP019692.1,6341,Proteobacteria,0
NZ_CP019693.1,5114,Proteobacteria,0
NZ_CP019694.1,3619,Proteobacteria,0
NZ_CP019695.1,2690,Proteobacteria,0
NZ_CP019696.1,214565,Proteobacteria,0
NZ_CP019707.1,76331,Proteobacteria,0
NZ_CP019723.1,33032,Firmicutes,0
NZ_CP019729.1,20440,Firmicutes,1
NZ_CP019731.1,74460,Proteobacteria,0
NZ_CP019733.1,74460,Proteobacteria,0
NZ_CP019735.1,107035,Firmicutes,0
NZ_CP019736.1,81844,Firmicutes,0
NZ_CP019737.1,47867,Firmicutes,0
NZ_CP019738.1,48320,Firmicutes,0
NZ_CP019739.1,43257,Firmicutes,0
NZ_CP019740.1,10353,Firmicutes,0
NZ_CP019741.1,8183,Firmicutes,0
NZ_CP019742.1,5108,Firmicutes,0
NZ_CP019751.1,41093,Firmicutes,0
NZ_CP019752.1,34270,Firmicutes,0
NZ_CP019753.1,46586,Firmicutes,0
NZ_CP019754.1,8512,Firmicutes,0
NZ_CP019755.1,26498,Spirochaetes,0
NZ_CP019756.1,61418,Spirochaetes,0
NZ_CP019757.1,31245,Spirochaetes,0
NZ_CP019758.1,30222,Spirochaetes,0
NZ_CP019759.1,30300,Spirochaetes,0
NZ_CP019760.1,30651,Spirochaetes,0
NZ_CP019761.1,16821,Spirochaetes,0
NZ_CP019762.1,21891,Spirochaetes,0
NZ_CP019763.1,36780,Spirochaetes,0
NZ_CP019764.1,38834,Spirochaetes,0
NZ_CP019765.1,53650,Spirochaetes,0
NZ_CP019766.1,52951,Spirochaetes,0
NZ_CP019773.1,208528,Proteobacteria,0
NZ_CP019774.1,114073,Proteobacteria,0
NZ_CP019775.1,44559,Proteobacteria,0
NZ_CP019776.1,14027,Proteobacteria,0
NZ_CP019790.1,55761,Proteobacteria,0
NZ_CP019840.1,85262,Proteobacteria,0
NZ_CP019841.1,79101,Proteobacteria,0
NZ_CP019842.1,11748,Proteobacteria,0
NZ_CP019843.1,4667,Proteobacteria,0
NZ_CP019845.1,26498,Spirochaetes,0
NZ_CP019846.1,30726,Spirochaetes,0
NZ_CP019847.1,30418,Spirochaetes,0
NZ_CP019848.1,30299,Spirochaetes,0
NZ_CP019849.1,30674,Spirochaetes,0
NZ_CP019850.1,30580,Spirochaetes,0
NZ_CP019851.1,16820,Spirochaetes,0
NZ_CP019852.1,36714,Spirochaetes,0
NZ_CP019853.1,38841,Spirochaetes,0
NZ_CP019854.1,53650,Spirochaetes,0
NZ_CP019855.1,52971,Spirochaetes,0
NZ_CP019876.1,102282,Proteobacteria,0
NZ_CP019877.1,38682,Proteobacteria,0
NZ_CP019878.1,37912,Proteobacteria,0
NZ_CP019879.1,30554,Proteobacteria,0
NZ_CP019880.1,39914,Proteobacteria,0
NZ_CP019881.1,25766,Proteobacteria,0
NZ_CP019904.1,108340,Proteobacteria,0
NZ_CP019905.1,142304,Proteobacteria,0
NZ_CP019906.1,29168,Proteobacteria,0
NZ_CP019907.1,20225,Proteobacteria,0
NZ_CP019908.1,33304,Proteobacteria,0
NZ_CP019909.1,85009,Proteobacteria,0
NZ_CP019910.1,68786,Proteobacteria,0
NZ_CP019912.1,1486041,Proteobacteria,1
NZ_CP019917.1,26498,Spirochaetes,0
NZ_CP019918.1,56632,Spirochaetes,0
NZ_CP019919.1,31245,Spirochaetes,0
NZ_CP019920.1,25789,Spirochaetes,0
NZ_CP019921.1,62238,Spirochaetes,0
NZ_CP019922.1,16800,Spirochaetes,0
NZ_CP019923.1,28157,Spirochaetes,0
NZ_CP019924.1,36846,Spirochaetes,0
NZ_CP019925.1,53650,Spirochaetes,0
NZ_CP019926.1,52971,Spirochaetes,0
NZ_CP019938.1,226430,Proteobacteria,0
NZ_CP019939.1,19694,Proteobacteria,0
NZ_CP019940.1,7028,Proteobacteria,0
NZ_CP019941.1,4005,Proteobacteria,0
NZ_CP019942.1,4211,Proteobacteria,0
NZ_CP019949.1,175021,Proteobacteria,2
NZ_CP019971.1,129683,Firmicutes,0
NZ_CP019972.1,128951,Firmicutes,0
NZ_CP019973.1,56285,Firmicutes,0
NZ_CP019974.1,55063,Firmicutes,0
NZ_CP019975.1,47460,Firmicutes,0
NZ_CP019976.1,32787,Firmicutes,0
NZ_CP019987.1,212549,Proteobacteria,0
NZ_CP019989.1,287502,Firmicutes,0
NZ_CP019990.1,25791,Firmicutes,0
NZ_CP019991.1,18099,Firmicutes,0
NZ_CP019993.1,243818,Firmicutes,0
NZ_CP019994.1,99829,Firmicutes,0
NZ_CP019995.1,58211,Firmicutes,0
NZ_CP020001.1,5920,Proteobacteria,0
NZ_CP020003.1,55336,Firmicutes,0
NZ_CP020004.1,49952,Firmicutes,0
NZ_CP020005.1,408071,Firmicutes,0
NZ_CP020021.1,27617,Firmicutes,1
NZ_CP020031.1,58808,Firmicutes,1
NZ_CP020032.1,56976,Firmicutes,0
NZ_CP020040.1,518852,Actinobacteria,3
NZ_CP020041.1,240209,Actinobacteria,1
NZ_CP020043.1,348805,Actinobacteria,1
NZ_CP020044.1,202794,Actinobacteria,1
NZ_CP020047.1,42402,Proteobacteria,0
NZ_CP020049.1,141885,Proteobacteria,0
NZ_CP020050.1,113431,Proteobacteria,0
NZ_CP020051.1,91291,Proteobacteria,0
NZ_CP020054.1,69729,Proteobacteria,0
NZ_CP020056.1,136975,Proteobacteria,0
NZ_CP020057.1,31196,Proteobacteria,0
NZ_CP020059.1,87982,Proteobacteria,0
NZ_CP020060.1,50999,Proteobacteria,0
NZ_CP020062.1,152697,Proteobacteria,0
NZ_CP020063.1,109019,Proteobacteria,0
NZ_CP020064.1,83376,Proteobacteria,0
NZ_CP020065.1,74540,Proteobacteria,0
NZ_CP020066.1,72663,Proteobacteria,1
NZ_CP020068.1,276460,Proteobacteria,0
NZ_CP020069.1,213013,Proteobacteria,0
NZ_CP020070.1,37875,Proteobacteria,0
NZ_CP020072.1,209424,Proteobacteria,0
NZ_CP020073.1,39762,Proteobacteria,0
NZ_CP020074.1,43380,Proteobacteria,0
NZ_CP020075.1,22062,Proteobacteria,1
NZ_CP020078.1,70066,Proteobacteria,0
NZ_CP020079.1,204531,Proteobacteria,0
NZ_CP020080.1,143140,Proteobacteria,0
NZ_CP020081.1,86121,Proteobacteria,0
NZ_CP020087.1,228834,Proteobacteria,0
NZ_CP020088.1,47674,Proteobacteria,0
NZ_CP020103.1,84215,Firmicutes,0
NZ_CP020109.1,169952,Proteobacteria,0
NZ_CP020110.1,73467,Proteobacteria,0
NZ_CP020111.1,43381,Proteobacteria,0
NZ_CP020112.1,13841,Proteobacteria,0
NZ_CP020117.1,107210,Proteobacteria,0
NZ_CP020118.1,111212,Proteobacteria,0
NZ_CP020119.1,51515,Proteobacteria,0
NZ_CP020328.1,60855,Firmicutes,0
NZ_CP020329.1,50105,Firmicutes,0
NZ_CP020331.1,593079,Proteobacteria,1
NZ_CP020332.1,258597,Proteobacteria,0
NZ_CP020333.1,169914,Proteobacteria,0
NZ_CP020337.1,223354,Proteobacteria,0
NZ_CP020338.1,95633,Proteobacteria,0
NZ_CP020340.1,73096,Proteobacteria,0
NZ_CP020341.1,47688,Proteobacteria,0
NZ_CP020343.1,144194,Proteobacteria,0
NZ_CP020344.1,78308,Proteobacteria,0
NZ_CP020346.1,325255,Proteobacteria,0
NZ_CP020359.1,110705,Proteobacteria,0
NZ_CP020385.1,238713,Proteobacteria,1
NZ_CP020386.1,63277,Proteobacteria,0
NZ_CP020404.1,3742,Proteobacteria,0
NZ_CP020417.1,7450,Proteobacteria,0
NZ_CP020430.1,20536,Firmicutes,0
NZ_CP020435.1,15180,Firmicutes,0
NZ_CP020458.1,213597,Firmicutes,0
NZ_CP020460.1,84581,Firmicutes,1
NZ_CP020461.1,26098,Firmicutes,0
NZ_CP020462.1,15142,Firmicutes,0
NZ_CP020475.1,180135,Proteobacteria,0
NZ_CP020476.1,30295,Proteobacteria,0
NZ_CP020479.1,72019,Proteobacteria,0
NZ_CP020480.1,34012,Proteobacteria,0
NZ_CP020481.1,3279,Proteobacteria,0
NZ_CP020482.1,1698,Proteobacteria,0
NZ_CP020483.1,1761,Proteobacteria,0
NZ_CP020493.1,264914,Proteobacteria,0
NZ_CP020494.1,54067,Proteobacteria,0
NZ_CP020539.1,959196,Proteobacteria,2
NZ_CP020540.1,312167,Proteobacteria,1
NZ_CP020541.1,39633,Proteobacteria,0
NZ_CP020542.1,9968,Proteobacteria,0
NZ_CP020556.1,127085,Actinobacteria,0
NZ_CP020558.1,128414,Firmicutes,0
NZ_CP020568.1,252068,Actinobacteria,0
NZ_CP020573.1,74241,Proteobacteria,0
NZ_CP020575.1,8718,Proteobacteria,0
NZ_CP020576.1,8730,Proteobacteria,0
NZ_CP020577.1,73264,Proteobacteria,0
NZ_CP020580.1,90973,Proteobacteria,0
NZ_CP020582.1,90972,Proteobacteria,0
NZ_CP020583.1,1109,Proteobacteria,0
NZ_CP020585.1,111999,Proteobacteria,0
NZ_CP020587.1,11400,Proteobacteria,0
NZ_CP020589.1,72076,Proteobacteria,0
NZ_CP020593.1,74241,Proteobacteria,0
NZ_CP020594.1,98301,Proteobacteria,0
NZ_CP020596.1,195838,Proteobacteria,0
NZ_CP020602.1,36454,Proteobacteria,0
NZ_CP020605.1,8277,Firmicutes,0
NZ_CP020606.1,15218,Firmicutes,0
NZ_CP020607.1,4242,Firmicutes,0
NZ_CP020608.1,12005,Firmicutes,0
NZ_CP020609.1,7521,Firmicutes,0
NZ_CP020610.1,3363,Firmicutes,0
NZ_CP020611.1,30274,Firmicutes,0
NZ_CP020613.1,93982,Proteobacteria,1
NZ_CP020617.1,37319,Proteobacteria,0
NZ_CP020716.1,214750,Actinobacteria,0
NZ_CP020717.1,75397,Actinobacteria,0
NZ_CP020732.1,31104,Firmicutes,0
NZ_CP020733.1,15285,Firmicutes,0
NZ_CP020734.1,8768,Firmicutes,0
NZ_CP020736.1,6453,Firmicutes,0
NZ_CP020740.1,153349,Proteobacteria,0
NZ_CP020744.1,460379,Firmicutes,3
NZ_CP020745.1,114265,Firmicutes,1
NZ_CP020746.1,102550,Firmicutes,0
NZ_CP020747.1,82671,Firmicutes,0
NZ_CP020748.1,73408,Firmicutes,0
NZ_CP020749.1,64682,Firmicutes,0
NZ_CP020750.1,51563,Firmicutes,0
NZ_CP020751.1,10665,Firmicutes,0
NZ_CP020765.1,3110,Firmicutes,0
NZ_CP020766.1,12579,Firmicutes,0
NZ_CP020767.1,6925,Firmicutes,0
NZ_CP020770.1,4319,Firmicutes,0
NZ_CP020775.1,45904,Proteobacteria,0
NZ_CP020807.1,13019,Firmicutes,0
NZ_CP020808.1,13083,Firmicutes,0
NZ_CP020810.1,155598,Actinobacteria,0
NZ_CP020811.1,152685,Actinobacteria,0
NZ_CP020812.1,106337,Actinobacteria,0
NZ_CP020813.1,69875,Actinobacteria,0
NZ_CP020824.1,59372,Proteobacteria,0
NZ_CP020826.1,59363,Proteobacteria,0
NZ_CP020829.1,67033,Firmicutes,0
NZ_CP020834.1,81588,Firmicutes,0
NZ_CP020836.1,37362,Proteobacteria,0
NZ_CP020838.1,232540,Proteobacteria,0
NZ_CP020839.1,57580,Proteobacteria,0
NZ_CP020840.1,11984,Proteobacteria,0
NZ_CP020842.1,180210,Proteobacteria,0
NZ_CP020843.1,97202,Proteobacteria,0
NZ_CP020844.1,74177,Proteobacteria,0
NZ_CP020845.1,9510,Proteobacteria,0
NZ_CP020846.1,12540,Proteobacteria,0
NZ_CP020848.1,347748,Proteobacteria,0
NZ_CP020849.1,10373,Proteobacteria,0
NZ_CP020850.1,12376,Proteobacteria,0
NZ_CP020851.1,161100,Proteobacteria,0
NZ_CP020852.1,20380,Proteobacteria,0
NZ_CP020854.1,292471,Proteobacteria,0
NZ_CP020855.1,221428,Proteobacteria,0
NZ_CP020856.1,76158,Proteobacteria,0
NZ_CP020859.1,264403,Firmicutes,1
NZ_CP020860.1,19851,Firmicutes,0
NZ_CP020862.1,7601,Firmicutes,0
NZ_CP020868.1,4923,Proteobacteria,0
NZ_CP020869.1,1834,Proteobacteria,0
NZ_CP020871.1,35273,Proteobacteria,0
NZ_CP020881.1,18297,Firmicutes,0
NZ_CP020883.1,123557,Proteobacteria,0
NZ_CP020884.1,47027,Proteobacteria,0
NZ_CP020886.1,123557,Proteobacteria,0
NZ_CP020887.1,61170,Proteobacteria,0
NZ_CP020888.1,48956,Proteobacteria,0
NZ_CP020890.1,129139,Proteobacteria,0
NZ_CP020891.1,47756,Proteobacteria,0
NZ_CP020897.1,262160,Proteobacteria,0
NZ_CP020898.1,392817,Proteobacteria,1
NZ_CP020899.1,439779,Proteobacteria,2
NZ_CP020900.1,1144005,Proteobacteria,1
NZ_CP020902.1,338512,Proteobacteria,0
NZ_CP020903.1,200365,Proteobacteria,0
NZ_CP020904.1,120533,Proteobacteria,0
NZ_CP020905.1,41111,Proteobacteria,0
NZ_CP020907.1,182413,Proteobacteria,0
NZ_CP020908.1,250162,Proteobacteria,0
NZ_CP020909.1,505136,Proteobacteria,1
NZ_CP020910.1,543095,Proteobacteria,3
NZ_CP020911.1,978479,Proteobacteria,1
NZ_CP020923.1,116677,Proteobacteria,0
NZ_CP020924.1,65419,Proteobacteria,0
NZ_CP020932.1,243268,Proteobacteria,0
NZ_CP020934.1,151137,Proteobacteria,1
NZ_CP020935.1,3346,Proteobacteria,0
NZ_CP020936.1,64749,Proteobacteria,0
NZ_CP020938.1,244929,Firmicutes,0
NZ_CP020939.1,52693,Firmicutes,0
NZ_CP020940.1,168378,Firmicutes,0
NZ_CP020941.1,88621,Firmicutes,0
NZ_CP020948.1,215247,Proteobacteria,0
